"typeGroupID","resourceType","resourceGroup"
4099,"energy_renewable_unlimited_wind_mustafar","inorganic"
3666,"energy_renewable_unlimited_wind_naboo","inorganic"
3670,"energy_renewable_unlimited_wind_rori","inorganic"
4396,"energy_renewable_unlimited_wind_taanab","inorganic"
3674,"energy_renewable_unlimited_wind_talus","inorganic"
3678,"energy_renewable_unlimited_wind_tatooine","inorganic"
3630,"energy_renewable_unlimited_wind_weak","inorganic"
3682,"energy_renewable_unlimited_wind_yavin4","inorganic"
2774,"fiberplast_corellia","inorganic"
2777,"fiberplast_dantooine","inorganic"
2780,"fiberplast_dathomir","inorganic"
2783,"fiberplast_endor","inorganic"
2810,"fiberplast_gravitonic","inorganic"
2786,"fiberplast_hoth","inorganic"
5409,"fiberplast_jakku","inorganic"
2789,"fiberplast_kaas","inorganic"
4815,"fiberplast_kashyyyk","inorganic"
2792,"fiberplast_lok","inorganic"
5112,"fiberplast_lothal","inorganic"
2795,"fiberplast_mandalore","inorganic"
4085,"fiberplast_mustafar","inorganic"
2798,"fiberplast_naboo","inorganic"
2801,"fiberplast_rori","inorganic"
4382,"fiberplast_taanab","inorganic"
2804,"fiberplast_talus","inorganic"
2807,"fiberplast_tatooine","inorganic"
2813,"fiberplast_yavin4","inorganic"
3460,"gas_inert_bilal","inorganic"
3464,"gas_inert_corthel","inorganic"
3468,"gas_inert_culsion","inorganic"
3472,"gas_inert_dioxis","inorganic"
3806,"gas_inert_hoth","inorganic"
3476,"gas_inert_hurlothrombic","inorganic"
3452,"gas_inert_hydron3","inorganic"
5198,"gas_inert_jakku","inorganic"
4468,"gas_inert_kaas","inorganic"
4604,"gas_inert_kashyyyk","inorganic"
3480,"gas_inert_kaylon","inorganic"
3484,"gas_inert_korfaise","inorganic"
4901,"gas_inert_lothal","inorganic"
3456,"gas_inert_malium","inorganic"
4536,"gas_inert_mandalore","inorganic"
3488,"gas_inert_methanagen","inorganic"
3492,"gas_inert_mirth","inorganic"
3448,"gas_inert_mixed","inorganic"
3874,"gas_inert_mustafar","inorganic"
3496,"gas_inert_obah","inorganic"
3500,"gas_inert_rethin","inorganic"
4171,"gas_inert_taanab","inorganic"
3445,"gas_inert_unknown","inorganic"
3413,"gas_reactive_eleton","inorganic"
3802,"gas_reactive_hoth","inorganic"
3417,"gas_reactive_irolunn","inorganic"
5194,"gas_reactive_jakku","inorganic"
4464,"gas_reactive_kaas","inorganic"
4600,"gas_reactive_kashyyyk","inorganic"
4897,"gas_reactive_lothal","inorganic"
4532,"gas_reactive_mandalore","inorganic"
3421,"gas_reactive_methane","inorganic"
3409,"gas_reactive_mixed","inorganic"
3870,"gas_reactive_mustafar","inorganic"
3437,"gas_reactive_organometallic","inorganic"
3425,"gas_reactive_orveth","inorganic"
3429,"gas_reactive_sig","inorganic"
3433,"gas_reactive_skevon","inorganic"
4167,"gas_reactive_taanab","inorganic"
3441,"gas_reactive_tolium","inorganic"
3406,"gas_reactive_unknown","inorganic"
3328,"gemstone_mixed_low_quality","inorganic"
3331,"gemstone_unknown","inorganic"
3004,"iron_axidite","inorganic"
3009,"iron_bronzium","inorganic"
3014,"iron_colat","inorganic"
3019,"iron_dolovite","inorganic"
3024,"iron_doonium","inorganic"
3759,"iron_hoth","inorganic"
5151,"iron_jakku","inorganic"
4421,"iron_kaas","inorganic"
3029,"iron_kammris","inorganic"
4557,"iron_kashyyyk","inorganic"
4854,"iron_lothal","inorganic"
4489,"iron_mandalore","inorganic"
3827,"iron_mustafar","inorganic"
2994,"iron_plumbum","inorganic"
2999,"iron_polonium","inorganic"
2989,"iron_smelted","inorganic"
4124,"iron_taanab","inorganic"
2920,"metal_ferrous_unknown","inorganic"
3038,"metal_nonferrous_unknown","inorganic"
3248,"ore_carbonate_alantium","inorganic"
3253,"ore_carbonate_barthierium","inorganic"
3258,"ore_carbonate_chromite","inorganic"
3263,"ore_carbonate_frasium","inorganic"
3784,"ore_carbonate_hoth","inorganic"
5176,"ore_carbonate_jakku","inorganic"
4446,"ore_carbonate_kaas","inorganic"
4582,"ore_carbonate_kashyyyk","inorganic"
3268,"ore_carbonate_lommite","inorganic"
4879,"ore_carbonate_lothal","inorganic"
3240,"ore_carbonate_low_grade","inorganic"
4514,"ore_carbonate_mandalore","inorganic"
3852,"ore_carbonate_mustafar","inorganic"
3273,"ore_carbonate_ostrine","inorganic"
4149,"ore_carbonate_taanab","inorganic"
3278,"ore_carbonate_varium","inorganic"
3283,"ore_carbonate_zinsiam","inorganic"
3145,"ore_extrusive_bene","inorganic"
3150,"ore_extrusive_chronamite","inorganic"
3774,"ore_extrusive_hoth","inorganic"
3155,"ore_extrusive_ilimium","inorganic"
5166,"ore_extrusive_jakku","inorganic"
4436,"ore_extrusive_kaas","inorganic"
3160,"ore_extrusive_kalonterium","inorganic"
4572,"ore_extrusive_kashyyyk","inorganic"
3165,"ore_extrusive_keschel","inorganic"
3170,"ore_extrusive_lidium","inorganic"
4869,"ore_extrusive_lothal","inorganic"
3137,"ore_extrusive_low_grade","inorganic"
4504,"ore_extrusive_mandalore","inorganic"
3175,"ore_extrusive_maranium","inorganic"
3842,"ore_extrusive_mustafar","inorganic"
3180,"ore_extrusive_pholokite","inorganic"
3185,"ore_extrusive_quadrenium","inorganic"
4139,"ore_extrusive_taanab","inorganic"
3190,"ore_extrusive_vintrium","inorganic"
3141,"ore_igneous_unknown","inorganic"
3195,"ore_intrusive_berubium","inorganic"
3200,"ore_intrusive_chanlon","inorganic"
3205,"ore_intrusive_corintium","inorganic"
3210,"ore_intrusive_derillium","inorganic"
3220,"ore_intrusive_dylinium","inorganic"
3225,"ore_intrusive_hollinium","inorganic"
3779,"ore_intrusive_hoth","inorganic"
3230,"ore_intrusive_ionite","inorganic"
5171,"ore_intrusive_jakku","inorganic"
4441,"ore_intrusive_kaas","inorganic"
4577,"ore_intrusive_kashyyyk","inorganic"
3235,"ore_intrusive_katrium","inorganic"
4874,"ore_intrusive_lothal","inorganic"
4509,"ore_intrusive_mandalore","inorganic"
3847,"ore_intrusive_mustafar","inorganic"
3215,"ore_intrusive_oridium","inorganic"
4144,"ore_intrusive_taanab","inorganic"
3244,"ore_sedimentary_unkown","inorganic"
3293,"ore_siliclastic_ardanium","inorganic"
3298,"ore_siliclastic_cortosis","inorganic"
3303,"ore_siliclastic_crism","inorganic"
3318,"ore_siliclastic_fermionic","inorganic"
3789,"ore_siliclastic_hoth","inorganic"
5181,"ore_siliclastic_jakku","inorganic"
4451,"ore_siliclastic_kaas","inorganic"
4587,"ore_siliclastic_kashyyyk","inorganic"
4884,"ore_siliclastic_lothal","inorganic"
3288,"ore_siliclastic_low_grade","inorganic"
3308,"ore_siliclastic_malab","inorganic"
4519,"ore_siliclastic_mandalore","inorganic"
3857,"ore_siliclastic_mustafar","inorganic"
3313,"ore_siliclastic_robindun","inorganic"
4154,"ore_siliclastic_taanab","inorganic"
3323,"ore_siliclastic_tertian","inorganic"
3742,"petrochem_fuel_liquid_hoth","inorganic"
5134,"petrochem_fuel_liquid_jakku","inorganic"
4404,"petrochem_fuel_liquid_kaas","inorganic"
4540,"petrochem_fuel_liquid_kashyyyk","inorganic"
4837,"petrochem_fuel_liquid_lothal","inorganic"
4472,"petrochem_fuel_liquid_mandalore","inorganic"
3810,"petrochem_fuel_liquid_mustafar","inorganic"
4107,"petrochem_fuel_liquid_taanab","inorganic"
2740,"petrochem_fuel_liquid_type1","inorganic"
2744,"petrochem_fuel_liquid_type2","inorganic"
2748,"petrochem_fuel_liquid_type3","inorganic"
2752,"petrochem_fuel_liquid_type4","inorganic"
2756,"petrochem_fuel_liquid_type5","inorganic"
2760,"petrochem_fuel_liquid_type6","inorganic"
2764,"petrochem_fuel_liquid_type7","inorganic"
2737,"petrochem_fuel_liquid_unknown","inorganic"
3746,"petrochem_fuel_solid_hoth","inorganic"
5138,"petrochem_fuel_solid_jakku","inorganic"
4408,"petrochem_fuel_solid_kaas","inorganic"
4544,"petrochem_fuel_solid_kashyyyk","inorganic"
4841,"petrochem_fuel_solid_lothal","inorganic"
4476,"petrochem_fuel_solid_mandalore","inorganic"
3814,"petrochem_fuel_solid_mustafar","inorganic"
4111,"petrochem_fuel_solid_taanab","inorganic"
2850,"petrochem_fuel_solid_type1","inorganic"
2854,"petrochem_fuel_solid_type2","inorganic"
2858,"petrochem_fuel_solid_type3","inorganic"
2862,"petrochem_fuel_solid_type4","inorganic"
2866,"petrochem_fuel_solid_type5","inorganic"
2870,"petrochem_fuel_solid_type6","inorganic"
2874,"petrochem_fuel_solid_type7","inorganic"
2847,"petrochem_fuel_solid_unknown","inorganic"
2768,"petrochem_inert_lubricating_oil","inorganic"
2771,"petrochem_inert_polymer","inorganic"
3750,"radioactive_hoth","inorganic"
5142,"radioactive_jakku","inorganic"
4412,"radioactive_kaas","inorganic"
4548,"radioactive_kashyyyk","inorganic"
4845,"radioactive_lothal","inorganic"
4480,"radioactive_mandalore","inorganic"
3818,"radioactive_mustafar","inorganic"
2912,"radioactive_polymetric","inorganic"
4115,"radioactive_taanab","inorganic"
2884,"radioactive_type1","inorganic"
2888,"radioactive_type2","inorganic"
2892,"radioactive_type3","inorganic"
2896,"radioactive_type4","inorganic"
2900,"radioactive_type5","inorganic"
2904,"radioactive_type6","inorganic"
2908,"radioactive_type7","inorganic"
2881,"radioactive_unknown","inorganic"
2916,"smelted_metal_ferrous_unknown","inorganic"
3034,"smelted_metal_nonferrous_unknown","inorganic"
2974,"steel_arveshian","inorganic"
2979,"steel_bicorbantium","inorganic"
2969,"steel_carbonite","inorganic"
2939,"steel_cubirian","inorganic"
2959,"steel_ditanium","inorganic"
2984,"steel_duralloy","inorganic"
2954,"steel_duranium","inorganic"
3754,"steel_hoth","inorganic"
5146,"steel_jakku","inorganic"
4416,"steel_kaas","inorganic"
4552,"steel_kashyyyk","inorganic"
2934,"steel_kiirium","inorganic"
4849,"steel_lothal","inorganic"
4484,"steel_mandalore","inorganic"
3822,"steel_mustafar","inorganic"
2949,"steel_neutronium","inorganic"
2964,"steel_quadranium","inorganic"
2929,"steel_rhodium","inorganic"
2924,"steel_smelted","inorganic"
4119,"steel_taanab","inorganic"
2944,"steel_thoranium","inorganic"
2816,"water_solution","inorganic"
2818,"water_vapor_corellia","inorganic"
2820,"water_vapor_dantooine","inorganic"
2822,"water_vapor_dathomir","inorganic"
2824,"water_vapor_endor","inorganic"
2826,"water_vapor_hoth","inorganic"
5412,"water_vapor_jakku","inorganic"
2828,"water_vapor_kaas","inorganic"
4818,"water_vapor_kashyyyk","inorganic"
2830,"water_vapor_lok","inorganic"
5115,"water_vapor_lothal","inorganic"
2832,"water_vapor_mandalore","inorganic"
4088,"water_vapor_mustafar","inorganic"
2834,"water_vapor_naboo","inorganic"
2836,"water_vapor_rori","inorganic"
4385,"water_vapor_taanab","inorganic"
2838,"water_vapor_talus","inorganic"
2840,"water_vapor_tatooine","inorganic"
2842,"water_vapor_yavin4","inorganic"
3008,"iron_axidite","iron"
3013,"iron_bronzium","iron"
3018,"iron_colat","iron"
3023,"iron_dolovite","iron"
3028,"iron_doonium","iron"
3763,"iron_hoth","iron"
5155,"iron_jakku","iron"
4425,"iron_kaas","iron"
3033,"iron_kammris","iron"
4561,"iron_kashyyyk","iron"
4858,"iron_lothal","iron"
4493,"iron_mandalore","iron"
3831,"iron_mustafar","iron"
2998,"iron_plumbum","iron"
3003,"iron_polonium","iron"
2993,"iron_smelted","iron"
4128,"iron_taanab","iron"
467,"meat_avian_corellia","meat"
472,"meat_avian_dantooine","meat"
477,"meat_avian_dathomir","meat"
482,"meat_avian_endor","meat"
487,"meat_avian_hoth","meat"
5240,"meat_avian_jakku","meat"
492,"meat_avian_kaas","meat"
4646,"meat_avian_kashyyyk","meat"
497,"meat_avian_lok","meat"
4943,"meat_avian_lothal","meat"
502,"meat_avian_mandalore","meat"
3916,"meat_avian_mustafar","meat"
507,"meat_avian_naboo","meat"
512,"meat_avian_rori","meat"
4213,"meat_avian_taanab","meat"
517,"meat_avian_talus","meat"
522,"meat_avian_tatooine","meat"
527,"meat_avian_yavin4","meat"
337,"meat_carnivore_corellia","meat"
342,"meat_carnivore_dantooine","meat"
347,"meat_carnivore_dathomir","meat"
352,"meat_carnivore_endor","meat"
357,"meat_carnivore_hoth","meat"
5230,"meat_carnivore_jakku","meat"
362,"meat_carnivore_kaas","meat"
4636,"meat_carnivore_kashyyyk","meat"
367,"meat_carnivore_lok","meat"
4933,"meat_carnivore_lothal","meat"
372,"meat_carnivore_mandalore","meat"
3906,"meat_carnivore_mustafar","meat"
377,"meat_carnivore_naboo","meat"
382,"meat_carnivore_rori","meat"
4203,"meat_carnivore_taanab","meat"
387,"meat_carnivore_talus","meat"
392,"meat_carnivore_tatooine","meat"
397,"meat_carnivore_yavin4","meat"
142,"meat_domesticated_corellia","meat"
147,"meat_domesticated_dantooine","meat"
152,"meat_domesticated_dathomir","meat"
157,"meat_domesticated_endor","meat"
162,"meat_domesticated_hoth","meat"
5215,"meat_domesticated_jakku","meat"
167,"meat_domesticated_kaas","meat"
4621,"meat_domesticated_kashyyyk","meat"
172,"meat_domesticated_lok","meat"
4918,"meat_domesticated_lothal","meat"
177,"meat_domesticated_mandalore","meat"
3891,"meat_domesticated_mustafar","meat"
182,"meat_domesticated_naboo","meat"
187,"meat_domesticated_rori","meat"
4188,"meat_domesticated_taanab","meat"
192,"meat_domesticated_talus","meat"
197,"meat_domesticated_tatooine","meat"
202,"meat_domesticated_yavin4","meat"
532,"meat_egg_corellia","meat"
537,"meat_egg_dantooine","meat"
542,"meat_egg_dathomir","meat"
547,"meat_egg_endor","meat"
552,"meat_egg_hoth","meat"
5245,"meat_egg_jakku","meat"
557,"meat_egg_kaas","meat"
4651,"meat_egg_kashyyyk","meat"
562,"meat_egg_lok","meat"
4948,"meat_egg_lothal","meat"
567,"meat_egg_mandalore","meat"
3921,"meat_egg_mustafar","meat"
572,"meat_egg_naboo","meat"
577,"meat_egg_rori","meat"
4218,"meat_egg_taanab","meat"
582,"meat_egg_talus","meat"
587,"meat_egg_tatooine","meat"
592,"meat_egg_yavin4","meat"
272,"meat_herbivore_corellia","meat"
277,"meat_herbivore_dantooine","meat"
282,"meat_herbivore_dathomir","meat"
287,"meat_herbivore_endor","meat"
292,"meat_herbivore_hoth","meat"
5225,"meat_herbivore_jakku","meat"
297,"meat_herbivore_kaas","meat"
4631,"meat_herbivore_kashyyyk","meat"
302,"meat_herbivore_lok","meat"
4928,"meat_herbivore_lothal","meat"
307,"meat_herbivore_mandalore","meat"
3901,"meat_herbivore_mustafar","meat"
312,"meat_herbivore_naboo","meat"
317,"meat_herbivore_rori","meat"
4198,"meat_herbivore_taanab","meat"
322,"meat_herbivore_talus","meat"
327,"meat_herbivore_tatooine","meat"
332,"meat_herbivore_yavin4","meat"
597,"meat_insect_corellia","meat"
602,"meat_insect_dantooine","meat"
607,"meat_insect_dathomir","meat"
612,"meat_insect_endor","meat"
617,"meat_insect_hoth","meat"
5250,"meat_insect_jakku","meat"
622,"meat_insect_kaas","meat"
4656,"meat_insect_kashyyyk","meat"
627,"meat_insect_lok","meat"
4953,"meat_insect_lothal","meat"
632,"meat_insect_mandalore","meat"
3926,"meat_insect_mustafar","meat"
637,"meat_insect_naboo","meat"
642,"meat_insect_rori","meat"
4223,"meat_insect_taanab","meat"
647,"meat_insect_talus","meat"
652,"meat_insect_tatooine","meat"
657,"meat_insect_yavin4","meat"
402,"meat_reptillian_corellia","meat"
407,"meat_reptillian_dantooine","meat"
412,"meat_reptillian_dathomir","meat"
417,"meat_reptillian_endor","meat"
422,"meat_reptillian_hoth","meat"
5235,"meat_reptillian_jakku","meat"
427,"meat_reptillian_kaas","meat"
4641,"meat_reptillian_kashyyyk","meat"
432,"meat_reptillian_lok","meat"
4938,"meat_reptillian_lothal","meat"
437,"meat_reptillian_mandalore","meat"
3911,"meat_reptillian_mustafar","meat"
442,"meat_reptillian_naboo","meat"
447,"meat_reptillian_rori","meat"
4208,"meat_reptillian_taanab","meat"
452,"meat_reptillian_talus","meat"
457,"meat_reptillian_tatooine","meat"
462,"meat_reptillian_yavin4","meat"
207,"meat_wild_corellia","meat"
212,"meat_wild_dantooine","meat"
217,"meat_wild_dathomir","meat"
222,"meat_wild_endor","meat"
227,"meat_wild_hoth","meat"
5220,"meat_wild_jakku","meat"
232,"meat_wild_kaas","meat"
4626,"meat_wild_kashyyyk","meat"
237,"meat_wild_lok","meat"
4923,"meat_wild_lothal","meat"
242,"meat_wild_mandalore","meat"
3896,"meat_wild_mustafar","meat"
247,"meat_wild_naboo","meat"
252,"meat_wild_rori","meat"
4193,"meat_wild_taanab","meat"
257,"meat_wild_talus","meat"
262,"meat_wild_tatooine","meat"
267,"meat_wild_yavin4","meat"
138,"processed_meat","meat"
662,"processed_seafood","meat"
745,"seafood_crustacean_corellia","meat"
751,"seafood_crustacean_dantooine","meat"
757,"seafood_crustacean_dathomir","meat"
763,"seafood_crustacean_endor","meat"
769,"seafood_crustacean_hoth","meat"
5261,"seafood_crustacean_jakku","meat"
775,"seafood_crustacean_kaas","meat"
4667,"seafood_crustacean_kashyyyk","meat"
781,"seafood_crustacean_lok","meat"
4964,"seafood_crustacean_lothal","meat"
787,"seafood_crustacean_mandalore","meat"
3937,"seafood_crustacean_mustafar","meat"
793,"seafood_crustacean_naboo","meat"
799,"seafood_crustacean_rori","meat"
4234,"seafood_crustacean_taanab","meat"
805,"seafood_crustacean_talus","meat"
811,"seafood_crustacean_tatooine","meat"
817,"seafood_crustacean_yavin4","meat"
667,"seafood_fish_corellia","meat"
673,"seafood_fish_dantooine","meat"
679,"seafood_fish_dathomir","meat"
685,"seafood_fish_endor","meat"
691,"seafood_fish_hoth","meat"
5255,"seafood_fish_jakku","meat"
697,"seafood_fish_kaas","meat"
4661,"seafood_fish_kashyyyk","meat"
703,"seafood_fish_lok","meat"
4958,"seafood_fish_lothal","meat"
709,"seafood_fish_mandalore","meat"
3931,"seafood_fish_mustafar","meat"
715,"seafood_fish_naboo","meat"
721,"seafood_fish_rori","meat"
4228,"seafood_fish_taanab","meat"
727,"seafood_fish_talus","meat"
733,"seafood_fish_tatooine","meat"
739,"seafood_fish_yavin4","meat"
823,"seafood_mollusk_corellia","meat"
829,"seafood_mollusk_dantooine","meat"
835,"seafood_mollusk_dathomir","meat"
841,"seafood_mollusk_endor","meat"
847,"seafood_mollusk_hoth","meat"
5267,"seafood_mollusk_jakku","meat"
853,"seafood_mollusk_kaas","meat"
4673,"seafood_mollusk_kashyyyk","meat"
859,"seafood_mollusk_lok","meat"
4970,"seafood_mollusk_lothal","meat"
865,"seafood_mollusk_mandalore","meat"
3943,"seafood_mollusk_mustafar","meat"
871,"seafood_mollusk_naboo","meat"
877,"seafood_mollusk_rori","meat"
4240,"seafood_mollusk_taanab","meat"
883,"seafood_mollusk_talus","meat"
889,"seafood_mollusk_tatooine","meat"
895,"seafood_mollusk_yavin4","meat"
468,"meat_avian_corellia","meat_avian"
473,"meat_avian_dantooine","meat_avian"
478,"meat_avian_dathomir","meat_avian"
483,"meat_avian_endor","meat_avian"
488,"meat_avian_hoth","meat_avian"
5241,"meat_avian_jakku","meat_avian"
493,"meat_avian_kaas","meat_avian"
4647,"meat_avian_kashyyyk","meat_avian"
498,"meat_avian_lok","meat_avian"
4944,"meat_avian_lothal","meat_avian"
503,"meat_avian_mandalore","meat_avian"
3917,"meat_avian_mustafar","meat_avian"
508,"meat_avian_naboo","meat_avian"
513,"meat_avian_rori","meat_avian"
4214,"meat_avian_taanab","meat_avian"
518,"meat_avian_talus","meat_avian"
523,"meat_avian_tatooine","meat_avian"
528,"meat_avian_yavin4","meat_avian"
338,"meat_carnivore_corellia","meat_carnivore"
343,"meat_carnivore_dantooine","meat_carnivore"
348,"meat_carnivore_dathomir","meat_carnivore"
353,"meat_carnivore_endor","meat_carnivore"
358,"meat_carnivore_hoth","meat_carnivore"
5231,"meat_carnivore_jakku","meat_carnivore"
363,"meat_carnivore_kaas","meat_carnivore"
4637,"meat_carnivore_kashyyyk","meat_carnivore"
368,"meat_carnivore_lok","meat_carnivore"
4934,"meat_carnivore_lothal","meat_carnivore"
373,"meat_carnivore_mandalore","meat_carnivore"
3907,"meat_carnivore_mustafar","meat_carnivore"
378,"meat_carnivore_naboo","meat_carnivore"
383,"meat_carnivore_rori","meat_carnivore"
4204,"meat_carnivore_taanab","meat_carnivore"
388,"meat_carnivore_talus","meat_carnivore"
393,"meat_carnivore_tatooine","meat_carnivore"
398,"meat_carnivore_yavin4","meat_carnivore"
143,"meat_domesticated_corellia","meat_domesticated"
148,"meat_domesticated_dantooine","meat_domesticated"
153,"meat_domesticated_dathomir","meat_domesticated"
158,"meat_domesticated_endor","meat_domesticated"
163,"meat_domesticated_hoth","meat_domesticated"
5216,"meat_domesticated_jakku","meat_domesticated"
168,"meat_domesticated_kaas","meat_domesticated"
4622,"meat_domesticated_kashyyyk","meat_domesticated"
173,"meat_domesticated_lok","meat_domesticated"
4919,"meat_domesticated_lothal","meat_domesticated"
178,"meat_domesticated_mandalore","meat_domesticated"
3892,"meat_domesticated_mustafar","meat_domesticated"
183,"meat_domesticated_naboo","meat_domesticated"
188,"meat_domesticated_rori","meat_domesticated"
4189,"meat_domesticated_taanab","meat_domesticated"
193,"meat_domesticated_talus","meat_domesticated"
198,"meat_domesticated_tatooine","meat_domesticated"
203,"meat_domesticated_yavin4","meat_domesticated"
533,"meat_egg_corellia","meat_egg"
538,"meat_egg_dantooine","meat_egg"
543,"meat_egg_dathomir","meat_egg"
548,"meat_egg_endor","meat_egg"
553,"meat_egg_hoth","meat_egg"
5246,"meat_egg_jakku","meat_egg"
558,"meat_egg_kaas","meat_egg"
4652,"meat_egg_kashyyyk","meat_egg"
563,"meat_egg_lok","meat_egg"
4949,"meat_egg_lothal","meat_egg"
568,"meat_egg_mandalore","meat_egg"
3922,"meat_egg_mustafar","meat_egg"
573,"meat_egg_naboo","meat_egg"
578,"meat_egg_rori","meat_egg"
4219,"meat_egg_taanab","meat_egg"
583,"meat_egg_talus","meat_egg"
588,"meat_egg_tatooine","meat_egg"
593,"meat_egg_yavin4","meat_egg"
273,"meat_herbivore_corellia","meat_herbivore"
278,"meat_herbivore_dantooine","meat_herbivore"
283,"meat_herbivore_dathomir","meat_herbivore"
288,"meat_herbivore_endor","meat_herbivore"
293,"meat_herbivore_hoth","meat_herbivore"
5226,"meat_herbivore_jakku","meat_herbivore"
298,"meat_herbivore_kaas","meat_herbivore"
4632,"meat_herbivore_kashyyyk","meat_herbivore"
303,"meat_herbivore_lok","meat_herbivore"
4929,"meat_herbivore_lothal","meat_herbivore"
308,"meat_herbivore_mandalore","meat_herbivore"
3902,"meat_herbivore_mustafar","meat_herbivore"
313,"meat_herbivore_naboo","meat_herbivore"
318,"meat_herbivore_rori","meat_herbivore"
4199,"meat_herbivore_taanab","meat_herbivore"
323,"meat_herbivore_talus","meat_herbivore"
328,"meat_herbivore_tatooine","meat_herbivore"
333,"meat_herbivore_yavin4","meat_herbivore"
598,"meat_insect_corellia","meat_insect"
603,"meat_insect_dantooine","meat_insect"
608,"meat_insect_dathomir","meat_insect"
613,"meat_insect_endor","meat_insect"
618,"meat_insect_hoth","meat_insect"
5251,"meat_insect_jakku","meat_insect"
623,"meat_insect_kaas","meat_insect"
4657,"meat_insect_kashyyyk","meat_insect"
628,"meat_insect_lok","meat_insect"
4954,"meat_insect_lothal","meat_insect"
633,"meat_insect_mandalore","meat_insect"
3927,"meat_insect_mustafar","meat_insect"
638,"meat_insect_naboo","meat_insect"
643,"meat_insect_rori","meat_insect"
4224,"meat_insect_taanab","meat_insect"
648,"meat_insect_talus","meat_insect"
653,"meat_insect_tatooine","meat_insect"
658,"meat_insect_yavin4","meat_insect"
403,"meat_reptillian_corellia","meat_reptillian"
408,"meat_reptillian_dantooine","meat_reptillian"
413,"meat_reptillian_dathomir","meat_reptillian"
418,"meat_reptillian_endor","meat_reptillian"
423,"meat_reptillian_hoth","meat_reptillian"
5236,"meat_reptillian_jakku","meat_reptillian"
428,"meat_reptillian_kaas","meat_reptillian"
4642,"meat_reptillian_kashyyyk","meat_reptillian"
433,"meat_reptillian_lok","meat_reptillian"
4939,"meat_reptillian_lothal","meat_reptillian"
438,"meat_reptillian_mandalore","meat_reptillian"
3912,"meat_reptillian_mustafar","meat_reptillian"
443,"meat_reptillian_naboo","meat_reptillian"
448,"meat_reptillian_rori","meat_reptillian"
4209,"meat_reptillian_taanab","meat_reptillian"
453,"meat_reptillian_talus","meat_reptillian"
458,"meat_reptillian_tatooine","meat_reptillian"
463,"meat_reptillian_yavin4","meat_reptillian"
208,"meat_wild_corellia","meat_wild"
213,"meat_wild_dantooine","meat_wild"
218,"meat_wild_dathomir","meat_wild"
223,"meat_wild_endor","meat_wild"
228,"meat_wild_hoth","meat_wild"
5221,"meat_wild_jakku","meat_wild"
233,"meat_wild_kaas","meat_wild"
4627,"meat_wild_kashyyyk","meat_wild"
238,"meat_wild_lok","meat_wild"
4924,"meat_wild_lothal","meat_wild"
243,"meat_wild_mandalore","meat_wild"
3897,"meat_wild_mustafar","meat_wild"
248,"meat_wild_naboo","meat_wild"
253,"meat_wild_rori","meat_wild"
4194,"meat_wild_taanab","meat_wild"
258,"meat_wild_talus","meat_wild"
263,"meat_wild_tatooine","meat_wild"
268,"meat_wild_yavin4","meat_wild"
3054,"aluminum_agrinium","metal"
3059,"aluminum_chromium","metal"
3064,"aluminum_duralumin","metal"
3766,"aluminum_hoth","metal"
5158,"aluminum_jakku","metal"
4428,"aluminum_kaas","metal"
4564,"aluminum_kashyyyk","metal"
3069,"aluminum_linksteel","metal"
4861,"aluminum_lothal","metal"
4496,"aluminum_mandalore","metal"
3834,"aluminum_mustafar","metal"
3074,"aluminum_perovskitic","metal"
3079,"aluminum_phrik","metal"
3044,"aluminum_smelted","metal"
4131,"aluminum_taanab","metal"
3049,"aluminum_titanium","metal"
3099,"copper_beyrllius","metal"
3134,"copper_borocarbitic","metal"
3104,"copper_codoan","metal"
3089,"copper_desh","metal"
3109,"copper_diatium","metal"
3771,"copper_hoth","metal"
5163,"copper_jakku","metal"
4433,"copper_kaas","metal"
4569,"copper_kashyyyk","metal"
3114,"copper_kelsh","metal"
4866,"copper_lothal","metal"
4501,"copper_mandalore","metal"
3839,"copper_mustafar","metal"
3119,"copper_mythra","metal"
3124,"copper_platinite","metal"
3129,"copper_polysteel","metal"
3084,"copper_smelted","metal"
4136,"copper_taanab","metal"
3094,"copper_thallium","metal"
3006,"iron_axidite","metal"
3011,"iron_bronzium","metal"
3016,"iron_colat","metal"
3021,"iron_dolovite","metal"
3026,"iron_doonium","metal"
3761,"iron_hoth","metal"
5153,"iron_jakku","metal"
4423,"iron_kaas","metal"
3031,"iron_kammris","metal"
4559,"iron_kashyyyk","metal"
4856,"iron_lothal","metal"
4491,"iron_mandalore","metal"
3829,"iron_mustafar","metal"
2996,"iron_plumbum","metal"
3001,"iron_polonium","metal"
2991,"iron_smelted","metal"
4126,"iron_taanab","metal"
2922,"metal_ferrous_unknown","metal"
3040,"metal_nonferrous_unknown","metal"
2918,"smelted_metal_ferrous_unknown","metal"
3036,"smelted_metal_nonferrous_unknown","metal"
2976,"steel_arveshian","metal"
2981,"steel_bicorbantium","metal"
2971,"steel_carbonite","metal"
2941,"steel_cubirian","metal"
2961,"steel_ditanium","metal"
2986,"steel_duralloy","metal"
2956,"steel_duranium","metal"
3756,"steel_hoth","metal"
5148,"steel_jakku","metal"
4418,"steel_kaas","metal"
4554,"steel_kashyyyk","metal"
2936,"steel_kiirium","metal"
4851,"steel_lothal","metal"
4486,"steel_mandalore","metal"
3824,"steel_mustafar","metal"
2951,"steel_neutronium","metal"
2966,"steel_quadranium","metal"
